source_path,sha256,size_bytes,modified_time,protocol,run_id,model,task_id,domain,condition,seed_or_replicate,executor_or_task_type,metadata_parse_status,scientific_eligibility
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7b_ipma/main/traces/mistral_small_3p2__r6_retail_08_prohibited_cancel_boundary__neutral_control__seed301__r7b_smoke.trace.json,9e9cc19da2f11248e78ab701934866bcda462f21fe8dfbf5dd6d0c3d1ef7e70b,4313,2026-07-09T17:29:08.913393-05:00,r7b,,,,,,,,PATH_ONLY,MECHANISM_ONLY
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7b_ipma/main/traces/mistral_small_3p2__r6_retail_08_prohibited_cancel_boundary__smooth_process_pressure__seed300__r7b_smoke.trace.json,66ba7fa8fa853756c890cd4cd547aae696a89718b8abecc82f4de7fbd84047f3,4369,2026-07-09T17:29:08.913393-05:00,r7b,,,,,,,,PATH_ONLY,MECHANISM_ONLY
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7b_ipma/main/traces/mistral_small_3p2__r6_retail_08_prohibited_cancel_boundary__smooth_process_pressure__seed301__r7b_smoke.trace.json,166d3ef8eb77ae463f7b6fd11a2a8d0031301bcf115a3b4e688b0793f3f36dbf,4369,2026-07-09T17:29:08.913393-05:00,r7b,,,,,,,,PATH_ONLY,MECHANISM_ONLY
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7b_ipma/main/traces/mistral_small_3p2__r6_retail_08_prohibited_cancel_boundary__urgency_pressure__seed300__r7b_smoke.trace.json,a1f6f198854784b494b87bf01171c847a4cfe40f6ed77b25941c4140bd46b4ea,4327,2026-07-09T17:29:08.913393-05:00,r7b,,,,,,,,PATH_ONLY,MECHANISM_ONLY
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7b_ipma/main/traces/mistral_small_3p2__r6_retail_08_prohibited_cancel_boundary__urgency_pressure__seed301__r7b_smoke.trace.json,0e30c6648e2bffaaa39ceff9de0f976091c4133af7c8a53b27b5f124550da037,4327,2026-07-09T17:29:08.913393-05:00,r7b,,,,,,,,PATH_ONLY,MECHANISM_ONLY
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gemma4_31b__r6_airline_03_bag_change__confidence_without_delegation__seed300__r7c.trace.json,ffbccd4548b78b1b3c8f25355d28cd098d2278f00cdd98fa7d60c433e3d31277,23598,2026-07-09T19:27:56.254311-05:00,r7c,,,,,,,,PATH_ONLY,CONTEXTUAL_COUNTEREVIDENCE
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gemma4_31b__r6_airline_03_bag_change__confidence_without_delegation__seed301__r7c.trace.json,bf2c1b3d261c4fdce298382dc50f00892f68b69dfe898244c5b6e0540a9d3883,15931,2026-07-09T19:28:01.722296-05:00,r7c,,,,,,,,PATH_ONLY,CONTEXTUAL_COUNTEREVIDENCE
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gemma4_31b__r6_airline_03_bag_change__confidence_without_delegation__seed302__r7c.trace.json,dad4c8e3c739ea7bfe2f9f0bfd86b402aa0d5ea9daaea522683259928b5ae22f,16049,2026-07-09T19:28:07.286281-05:00,r7c,,,,,,,,PATH_ONLY,CONTEXTUAL_COUNTEREVIDENCE
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gemma4_31b__r6_airline_03_bag_change__frustration_pressure__seed300__r7c.trace.json,fa3cd28c5764579f75fc7f292fc6e2aab5b4d88a8692f3550456f5c63eaa4dab,15985,2026-07-09T19:28:12.802265-05:00,r7c,,,,,,,,PATH_ONLY,CONTEXTUAL_COUNTEREVIDENCE
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gemma4_31b__r6_airline_03_bag_change__frustration_pressure__seed301__r7c.trace.json,1e070fafa20474e604658354b3ecfcaddfe02402d5668b1d596dca97ca84ef96,15883,2026-07-09T19:28:18.282250-05:00,r7c,,,,,,,,PATH_ONLY,CONTEXTUAL_COUNTEREVIDENCE
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gemma4_31b__r6_airline_03_bag_change__frustration_pressure__seed302__r7c.trace.json,a2e803369f973941def1f3a5a83081d12fd2e97fa117febf94bf8ea06a5a8b00,15851,2026-07-09T19:28:23.754235-05:00,r7c,,,,,,,,PATH_ONLY,CONTEXTUAL_COUNTEREVIDENCE
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gemma4_31b__r6_airline_03_bag_change__matched_presence_pressure__seed300__r7c.trace.json,bfff9a4c181f87aaeb9e8aea9f5b15506f51d88236e665dd02e172d077ea6366,15971,2026-07-09T19:28:29.358219-05:00,r7c,,,,,,,,PATH_ONLY,CONTEXTUAL_COUNTEREVIDENCE
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gemma4_31b__r6_airline_03_bag_change__matched_presence_pressure__seed301__r7c.trace.json,2b1efb07e48fce76e8116820500758ebdd12eb901dd46691d04302882700641a,16008,2026-07-09T19:28:34.922204-05:00,r7c,,,,,,,,PATH_ONLY,CONTEXTUAL_COUNTEREVIDENCE
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gemma4_31b__r6_airline_03_bag_change__matched_presence_pressure__seed302__r7c.trace.json,5403df9a77611d0f72e5092d285c31d55bbb890a98aec08cba95ea42a4314b6d,15985,2026-07-09T19:28:40.526189-05:00,r7c,,,,,,,,PATH_ONLY,CONTEXTUAL_COUNTEREVIDENCE
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gemma4_31b__r6_airline_03_bag_change__neutral_control__seed300__r7c.trace.json,69af8fb73b84358b3155af742a922a18386b1f9d6b4431a540f8208c27c4da2d,17227,2026-07-09T19:27:04.782454-05:00,r7c,,,,,,,,PATH_ONLY,CONTEXTUAL_COUNTEREVIDENCE
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gemma4_31b__r6_airline_03_bag_change__neutral_control__seed301__r7c.trace.json,eab24c831db4952e0ca667408a2127de305731e62246201ee85b01eda9e04593,25989,2026-07-09T19:27:17.562418-05:00,r7c,,,,,,,,PATH_ONLY,CONTEXTUAL_COUNTEREVIDENCE
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gemma4_31b__r6_airline_03_bag_change__neutral_control__seed302__r7c.trace.json,ad4003a788dc2cbbe1cc51bf1c40e9323d5153e2036e92e912bf217f9654c2c3,15867,2026-07-09T19:27:23.162403-05:00,r7c,,,,,,,,PATH_ONLY,CONTEXTUAL_COUNTEREVIDENCE
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gemma4_31b__r6_airline_03_bag_change__smooth_process_pressure__seed300__r7c.trace.json,c4400cade6d7eab2ff7ebc5c438ccc7c426a62a8cbccee882db3718b6cf7fcea,15931,2026-07-09T19:28:46.174173-05:00,r7c,,,,,,,,PATH_ONLY,CONTEXTUAL_COUNTEREVIDENCE
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gemma4_31b__r6_airline_03_bag_change__smooth_process_pressure__seed301__r7c.trace.json,1f5b3aededf640f045c2bc3688cdc1e9997480732d7dbb3076d4c3cecefcc402,16022,2026-07-09T19:28:51.778157-05:00,r7c,,,,,,,,PATH_ONLY,CONTEXTUAL_COUNTEREVIDENCE
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gemma4_31b__r6_airline_03_bag_change__smooth_process_pressure__seed302__r7c.trace.json,32637d957b818ff370ca65c2a9d4ffe931c2e39cbf067db19c6a79e6fe9598d3,26175,2026-07-09T19:29:04.962121-05:00,r7c,,,,,,,,PATH_ONLY,CONTEXTUAL_COUNTEREVIDENCE
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gemma4_31b__r6_airline_03_bag_change__urgency_pressure__seed300__r7c.trace.json,d258dfd3b8c4c05897020c191f108988d347ae05d201a90f73bc058c94656400,15876,2026-07-09T19:27:28.634388-05:00,r7c,,,,,,,,PATH_ONLY,CONTEXTUAL_COUNTEREVIDENCE
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gemma4_31b__r6_airline_03_bag_change__urgency_pressure__seed301__r7c.trace.json,341e092fd0527849e718ca92bf6748716b39358ab8e1731e8413352e5957417b,26119,2026-07-09T19:27:41.766351-05:00,r7c,,,,,,,,PATH_ONLY,CONTEXTUAL_COUNTEREVIDENCE
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gemma4_31b__r6_airline_03_bag_change__urgency_pressure__seed302__r7c.trace.json,2b179a9136fc159c78639c35849cf18a7564a41e67b491fc5b2652c768962c95,15953,2026-07-09T19:27:47.410336-05:00,r7c,,,,,,,,PATH_ONLY,CONTEXTUAL_COUNTEREVIDENCE
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gemma4_31b__r6_airline_05_identity_boundary__confidence_without_delegation__seed300__r7c.trace.json,3ca8c296ca537faca1657d0cdf4c41102883821119dcd37aab744765d50668f6,9272,2026-07-09T19:30:01.385964-05:00,r7c,,,,,,,,PATH_ONLY,CONTEXTUAL_COUNTEREVIDENCE
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gemma4_31b__r6_airline_05_identity_boundary__confidence_without_delegation__seed301__r7c.trace.json,1fdfa69a144f15ed79903176e03ed38f8e89022044d20652b9b91c905fa065df,9305,2026-07-09T19:30:03.077960-05:00,r7c,,,,,,,,PATH_ONLY,CONTEXTUAL_COUNTEREVIDENCE
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gemma4_31b__r6_airline_05_identity_boundary__confidence_without_delegation__seed302__r7c.trace.json,1f68483f91f5297cb6c2f6187169e13af84eb82be2ee8d00ef46b4292c96ea53,9337,2026-07-09T19:30:04.641955-05:00,r7c,,,,,,,,PATH_ONLY,CONTEXTUAL_COUNTEREVIDENCE
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gemma4_31b__r6_airline_05_identity_boundary__frustration_pressure__seed300__r7c.trace.json,6fbaf540464a7b0a492d671d944df3bf45577758aa5ad71e8f3d66e3a4658e5c,9404,2026-07-09T19:30:06.081951-05:00,r7c,,,,,,,,PATH_ONLY,CONTEXTUAL_COUNTEREVIDENCE
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gemma4_31b__r6_airline_05_identity_boundary__frustration_pressure__seed301__r7c.trace.json,49b6d36baa29c3493d386b16029ed66ece491760d46e997c37317040ba981fdc,9601,2026-07-09T19:30:08.445945-05:00,r7c,,,,,,,,PATH_ONLY,CONTEXTUAL_COUNTEREVIDENCE
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gemma4_31b__r6_airline_05_identity_boundary__frustration_pressure__seed302__r7c.trace.json,bd0f20c7adac28d1ede13da73312ed558f50ba90f3212bf9824e1b16f3819619,9313,2026-07-09T19:30:10.433939-05:00,r7c,,,,,,,,PATH_ONLY,CONTEXTUAL_COUNTEREVIDENCE
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gemma4_31b__r6_airline_05_identity_boundary__matched_presence_pressure__seed300__r7c.trace.json,35e13b8d17086f441914ebfacfed91efeafe99234ffe700c3675fc0fd01c231b,9417,2026-07-09T19:30:11.957935-05:00,r7c,,,,,,,,PATH_ONLY,CONTEXTUAL_COUNTEREVIDENCE
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gemma4_31b__r6_airline_05_identity_boundary__matched_presence_pressure__seed301__r7c.trace.json,ef7b8031a87da5ad69c819f53fe9c4b22821bbd8aec5150466ab7de307d3dc0e,9517,2026-07-09T19:30:13.853930-05:00,r7c,,,,,,,,PATH_ONLY,CONTEXTUAL_COUNTEREVIDENCE
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gemma4_31b__r6_airline_05_identity_boundary__matched_presence_pressure__seed302__r7c.trace.json,722fdb0f132a00e8c9fd244037e511d23cd7e46b7c76eddcd7551e1ac788c4b2,9448,2026-07-09T19:30:15.377926-05:00,r7c,,,,,,,,PATH_ONLY,CONTEXTUAL_COUNTEREVIDENCE
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gemma4_31b__r6_airline_05_identity_boundary__neutral_control__seed300__r7c.trace.json,eacbe7d0bdc0eba57a70d82533d1e90db2285b61eff63271056a3936266afe94,9405,2026-07-09T19:29:49.997996-05:00,r7c,,,,,,,,PATH_ONLY,CONTEXTUAL_COUNTEREVIDENCE
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gemma4_31b__r6_airline_05_identity_boundary__neutral_control__seed301__r7c.trace.json,ee414f7379baaa18c317ce6636a1d0a60358390f6daa3407788485bda32e5e64,9213,2026-07-09T19:29:51.853991-05:00,r7c,,,,,,,,PATH_ONLY,CONTEXTUAL_COUNTEREVIDENCE
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gemma4_31b__r6_airline_05_identity_boundary__neutral_control__seed302__r7c.trace.json,5645d57553b3138e2f59c607c5d39f086def95afad4dc5a2fabf1fce5cccb14f,9204,2026-07-09T19:29:53.705986-05:00,r7c,,,,,,,,PATH_ONLY,CONTEXTUAL_COUNTEREVIDENCE
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gemma4_31b__r6_airline_05_identity_boundary__smooth_process_pressure__seed300__r7c.trace.json,95dc10ac88767700e6fbff64f0259793e696ff001393b3c287b5b22ca3ee159c,9385,2026-07-09T19:30:16.901922-05:00,r7c,,,,,,,,PATH_ONLY,CONTEXTUAL_COUNTEREVIDENCE
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gemma4_31b__r6_airline_05_identity_boundary__smooth_process_pressure__seed301__r7c.trace.json,775238500ed61d29d6aab626d7c19abcfb815f508e5340e14d1c221f941db5c7,9685,2026-07-09T19:30:19.345915-05:00,r7c,,,,,,,,PATH_ONLY,CONTEXTUAL_COUNTEREVIDENCE
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gemma4_31b__r6_airline_05_identity_boundary__smooth_process_pressure__seed302__r7c.trace.json,03a127e30b2a9f76aed1cd994d0541864855105ab3a31a3f5a92dd3d41391fca,9535,2026-07-09T19:30:21.369909-05:00,r7c,,,,,,,,PATH_ONLY,CONTEXTUAL_COUNTEREVIDENCE
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gemma4_31b__r6_airline_05_identity_boundary__urgency_pressure__seed300__r7c.trace.json,a1829037179a4b22fe2f90f68c3fb077492255ad2c296c74dd80957c17ac65ae,9307,2026-07-09T19:29:55.645980-05:00,r7c,,,,,,,,PATH_ONLY,CONTEXTUAL_COUNTEREVIDENCE
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gemma4_31b__r6_airline_05_identity_boundary__urgency_pressure__seed301__r7c.trace.json,4b5484f0dff66be42a0d7dd7fee43b1b3f79c37a5b9efcfdd135f88bbe338292,9299,2026-07-09T19:29:57.669975-05:00,r7c,,,,,,,,PATH_ONLY,CONTEXTUAL_COUNTEREVIDENCE
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gemma4_31b__r6_airline_05_identity_boundary__urgency_pressure__seed302__r7c.trace.json,116bc1fa1630cd33d92a1c2ef913fea689f43b208ed1e5351be2128999a70ace,9645,2026-07-09T19:29:59.989968-05:00,r7c,,,,,,,,PATH_ONLY,CONTEXTUAL_COUNTEREVIDENCE
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gemma4_31b__r6_calendar_01_find_slots__confidence_without_delegation__seed300__r7c.trace.json,ce30fc14c5c93bce6152d6c3af67f571f984b28f70d95fa20874a62e23855ce5,13005,2026-07-09T19:14:24.756552-05:00,r7c,,,,,,,,PATH_ONLY,CONTEXTUAL_COUNTEREVIDENCE
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gemma4_31b__r6_calendar_01_find_slots__confidence_without_delegation__seed301__r7c.trace.json,feb21d8c6d01a8026cf5f0aaced98cd2cf5959c38725e04a670f8b79062a15ac,12962,2026-07-09T19:14:29.788539-05:00,r7c,,,,,,,,PATH_ONLY,CONTEXTUAL_COUNTEREVIDENCE
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gemma4_31b__r6_calendar_01_find_slots__confidence_without_delegation__seed302__r7c.trace.json,70df3973677ae50232252ba0d7d6e713f2a12c3cb4ffa388802811dce45d6884,15045,2026-07-09T19:14:37.364518-05:00,r7c,,,,,,,,PATH_ONLY,CONTEXTUAL_COUNTEREVIDENCE
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gemma4_31b__r6_calendar_01_find_slots__frustration_pressure__seed300__r7c.trace.json,6a81eddb55f47e442bfb9a19f1ef3c10d6f338732c5b236a9a802a43ff3c1e6c,12953,2026-07-09T19:14:42.416504-05:00,r7c,,,,,,,,PATH_ONLY,CONTEXTUAL_COUNTEREVIDENCE
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gemma4_31b__r6_calendar_01_find_slots__frustration_pressure__seed301__r7c.trace.json,7585270dd0a09fd5d50d4e1410ae74fa7f7e668fcce13fee0687068b4f98feb8,12912,2026-07-09T19:14:47.460491-05:00,r7c,,,,,,,,PATH_ONLY,CONTEXTUAL_COUNTEREVIDENCE
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gemma4_31b__r6_calendar_01_find_slots__frustration_pressure__seed302__r7c.trace.json,ee9233b78b06a7a1fc6c849000debe5510a367b7314845996914ea31062c988c,12879,2026-07-09T19:14:52.496477-05:00,r7c,,,,,,,,PATH_ONLY,CONTEXTUAL_COUNTEREVIDENCE
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gemma4_31b__r6_calendar_01_find_slots__matched_presence_pressure__seed300__r7c.trace.json,ed54bac99fdc56c2f43cc9f6bb1f1d00ae6e46346b1030f80815ddde77e76828,12945,2026-07-09T19:14:57.528463-05:00,r7c,,,,,,,,PATH_ONLY,CONTEXTUAL_COUNTEREVIDENCE
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gemma4_31b__r6_calendar_01_find_slots__matched_presence_pressure__seed301__r7c.trace.json,c9d86b8bffed1b106e32922640acd86f37d7bff328c455e4fb325bb7a19ef92c,12945,2026-07-09T19:15:02.440450-05:00,r7c,,,,,,,,PATH_ONLY,CONTEXTUAL_COUNTEREVIDENCE
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gemma4_31b__r6_calendar_01_find_slots__matched_presence_pressure__seed302__r7c.trace.json,3c51c072609464ef005579942a51528fe290edf8a98d6e2d96830eeee4fd0447,12959,2026-07-09T19:15:07.468436-05:00,r7c,,,,,,,,PATH_ONLY,CONTEXTUAL_COUNTEREVIDENCE
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gemma4_31b__r6_calendar_01_find_slots__neutral_control__seed300__r7c.trace.json,4d3490fcff7b91eabaff0df551eb509f14beb75c4af701bec062a417ae0a0eed,12792,2026-07-09T19:13:54.656634-05:00,r7c,,,,,,,,PATH_ONLY,CONTEXTUAL_COUNTEREVIDENCE
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gemma4_31b__r6_calendar_01_find_slots__neutral_control__seed301__r7c.trace.json,7a4d21cb68a8a0f587721d90b01e26d409fd2e1b01558c0a64379d4077ce864d,12836,2026-07-09T19:13:59.680620-05:00,r7c,,,,,,,,PATH_ONLY,CONTEXTUAL_COUNTEREVIDENCE
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gemma4_31b__r6_calendar_01_find_slots__neutral_control__seed302__r7c.trace.json,f1213631e68588be7f4afc6a28b314f82f755b6b82622170960b94afae0c5081,12841,2026-07-09T19:14:04.676607-05:00,r7c,,,,,,,,PATH_ONLY,CONTEXTUAL_COUNTEREVIDENCE
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gemma4_31b__r6_calendar_01_find_slots__smooth_process_pressure__seed300__r7c.trace.json,4d0387b548a21d54e9e29147cc10a0898c65fad0cd556dfb3094e6a9c5173ca6,12897,2026-07-09T19:15:12.492423-05:00,r7c,,,,,,,,PATH_ONLY,CONTEXTUAL_COUNTEREVIDENCE
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gemma4_31b__r6_calendar_01_find_slots__smooth_process_pressure__seed301__r7c.trace.json,597edcc78941e4c7c3de4ac4d4195a6485079977b592d62fc104b0564c08db35,13047,2026-07-09T19:15:18.500407-05:00,r7c,,,,,,,,PATH_ONLY,CONTEXTUAL_COUNTEREVIDENCE
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gemma4_31b__r6_calendar_01_find_slots__smooth_process_pressure__seed302__r7c.trace.json,1db755550dfc33e11a4425180ba7cbcbddae5cb131d725034849880adc3c7634,12943,2026-07-09T19:15:23.528393-05:00,r7c,,,,,,,,PATH_ONLY,CONTEXTUAL_COUNTEREVIDENCE
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gemma4_31b__r6_calendar_01_find_slots__urgency_pressure__seed300__r7c.trace.json,b59b1622c1e8a49582e1f866f03df818ba19a183e856a32f077e0dfac5fc0188,12907,2026-07-09T19:14:09.684593-05:00,r7c,,,,,,,,PATH_ONLY,CONTEXTUAL_COUNTEREVIDENCE
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gemma4_31b__r6_calendar_01_find_slots__urgency_pressure__seed301__r7c.trace.json,cb4d30472aae5449a9c11ee108bd1688f54068aa7bf053c55a698228eeeb67f1,12899,2026-07-09T19:14:14.684580-05:00,r7c,,,,,,,,PATH_ONLY,CONTEXTUAL_COUNTEREVIDENCE
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gemma4_31b__r6_calendar_01_find_slots__urgency_pressure__seed302__r7c.trace.json,d978cd5356f409f24c78b2350f2e6118c7729d05e030b2b6f6a1f763694708d9,12927,2026-07-09T19:14:19.724566-05:00,r7c,,,,,,,,PATH_ONLY,CONTEXTUAL_COUNTEREVIDENCE
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gemma4_31b__r6_calendar_02_event_summary__confidence_without_delegation__seed300__r7c.trace.json,a341226a8bb88c106296013bf543a4944283bd03b121e5e79a60bc1e58ebab25,9034,2026-07-09T19:15:36.836357-05:00,r7c,,,,,,,,PATH_ONLY,CONTEXTUAL_COUNTEREVIDENCE
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gemma4_31b__r6_calendar_02_event_summary__confidence_without_delegation__seed301__r7c.trace.json,c911bfcd0ceb78afb53faca97b6671c5664a5eff31bdf1578615c7a12b78dba7,8989,2026-07-09T19:15:38.356353-05:00,r7c,,,,,,,,PATH_ONLY,CONTEXTUAL_COUNTEREVIDENCE
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gemma4_31b__r6_calendar_02_event_summary__confidence_without_delegation__seed302__r7c.trace.json,f72e059352c5ef4ac01302245d90caa03dbc45f69cf6435a70db538324ac2105,8983,2026-07-09T19:15:39.624349-05:00,r7c,,,,,,,,PATH_ONLY,CONTEXTUAL_COUNTEREVIDENCE
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gemma4_31b__r6_calendar_02_event_summary__frustration_pressure__seed300__r7c.trace.json,e67680f6bda87909d1455ae272a9efe8726d9e9737f3aeb0848b5994d2e14c27,8948,2026-07-09T19:15:41.060345-05:00,r7c,,,,,,,,PATH_ONLY,CONTEXTUAL_COUNTEREVIDENCE
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gemma4_31b__r6_calendar_02_event_summary__frustration_pressure__seed301__r7c.trace.json,89ff4696bd9b878048971c945612a03d445640e853b6d3adaa365ea8a35af1b3,8995,2026-07-09T19:15:43.044340-05:00,r7c,,,,,,,,PATH_ONLY,CONTEXTUAL_COUNTEREVIDENCE
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gemma4_31b__r6_calendar_02_event_summary__frustration_pressure__seed302__r7c.trace.json,52cc9caf2f573d6e4707a403c39d3c58827a707acb1545d557880717b91563ac,8896,2026-07-09T19:15:44.524336-05:00,r7c,,,,,,,,PATH_ONLY,CONTEXTUAL_COUNTEREVIDENCE
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gemma4_31b__r6_calendar_02_event_summary__matched_presence_pressure__seed300__r7c.trace.json,b457b001de482bb1836b9de9bebac4df0031ad66fa3f7cc50f662aa5326b6359,9170,2026-07-09T19:15:47.100329-05:00,r7c,,,,,,,,PATH_ONLY,CONTEXTUAL_COUNTEREVIDENCE
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gemma4_31b__r6_calendar_02_event_summary__matched_presence_pressure__seed301__r7c.trace.json,38ada9b21622c0a081e7bc3677933061a7dbe90e981a2df0cefbc0e626799d38,8999,2026-07-09T19:15:48.616325-05:00,r7c,,,,,,,,PATH_ONLY,CONTEXTUAL_COUNTEREVIDENCE
